# ts src_ip dst_ip proto flags src_port dst_port
1773426904.778012 10.0.0.77 192.168.1.20 TCP A 7836 80
1773426904.779123 10.0.0.77 192.168.1.20 TCP A 35745 80
1773426904.780234 10.0.0.77 192.168.1.20 TCP A 28537 80
1773426904.781345 10.0.0.77 192.168.1.20 TCP A 64016 80
1773426904.782456 10.0.0.77 192.168.1.20 TCP A 64761 80
1773426904.783567 10.0.0.77 192.168.1.20 TCP A 47662 80
1773426904.784678 10.0.0.77 192.168.1.20 TCP A 7120 80
1773426904.785789 10.0.0.77 192.168.1.20 TCP A 61400 80
1773426904.786900 10.0.0.77 192.168.1.20 TCP A 59828 80
1773426904.788011 10.0.0.77 192.168.1.20 TCP A 46954 80
1773426904.789122 10.0.0.77 192.168.1.20 TCP A 31069 80
1773426904.790233 10.0.0.77 192.168.1.20 TCP A 39085 80
1773426904.791344 10.0.0.77 192.168.1.20 TCP A 34147 80
1773426904.792455 10.0.0.77 192.168.1.20 TCP A 42784 80
1773426904.793566 10.0.0.77 192.168.1.20 TCP A 5928 80
1773426904.794677 10.0.0.77 192.168.1.20 TCP A 29531 80
1773426904.795788 10.0.0.77 192.168.1.20 TCP A 16541 80
1773426904.796899 10.0.0.77 192.168.1.20 TCP A 18128 80
1773426904.798010 10.0.0.77 192.168.1.20 TCP A 61713 80
1773426904.799121 10.0.0.77 192.168.1.20 TCP A 46946 80
1773426904.800232 10.0.0.77 192.168.1.20 TCP A 21868 80
1773426904.801343 10.0.0.77 192.168.1.20 TCP A 18846 80
1773426904.802454 10.0.0.77 192.168.1.20 TCP A 5918 80
1773426904.803566 10.0.0.77 192.168.1.20 TCP A 9944 80
1773426904.804677 10.0.0.77 192.168.1.20 TCP A 11208 80
1773426904.805788 10.0.0.77 192.168.1.20 TCP A 11796 80
1773426904.806899 10.0.0.77 192.168.1.20 TCP A 31567 80
1773426904.808010 10.0.0.77 192.168.1.20 TCP A 27665 80
1773426904.809121 10.0.0.77 192.168.1.20 TCP A 36146 80
1773426904.810232 10.0.0.77 192.168.1.20 TCP A 64242 80
1773426904.811343 10.0.0.77 192.168.1.20 TCP A 30640 80
1773426904.812454 10.0.0.77 192.168.1.20 TCP A 31389 80
1773426904.813565 10.0.0.77 192.168.1.20 TCP A 56892 80
1773426904.814676 10.0.0.77 192.168.1.20 TCP A 6949 80
1773426904.815787 10.0.0.77 192.168.1.20 TCP A 53950 80
1773426904.816898 10.0.0.77 192.168.1.20 TCP A 55182 80
1773426904.818009 10.0.0.77 192.168.1.20 TCP A 15115 80
1773426904.819120 10.0.0.77 192.168.1.20 TCP A 10744 80
1773426904.820231 10.0.0.77 192.168.1.20 TCP A 47630 80
1773426904.821342 10.0.0.77 192.168.1.20 TCP A 64489 80
1773426904.822453 10.0.0.77 192.168.1.20 TCP A 26992 80
1773426904.823564 10.0.0.77 192.168.1.20 TCP A 45403 80
1773426904.824675 10.0.0.77 192.168.1.20 TCP A 18074 80
1773426904.825786 10.0.0.77 192.168.1.20 TCP A 3060 80
1773426904.826897 10.0.0.77 192.168.1.20 TCP A 57031 80
1773426904.828008 10.0.0.77 192.168.1.20 TCP A 37458 80
1773426904.829119 10.0.0.77 192.168.1.20 TCP A 7231 80
1773426904.830230 10.0.0.77 192.168.1.20 TCP A 7702 80
1773426904.831341 10.0.0.77 192.168.1.20 TCP A 8983 80
1773426904.832452 10.0.0.77 192.168.1.20 TCP A 5065 80
1773426904.833563 10.0.0.77 192.168.1.20 TCP A 9590 80
1773426904.834674 10.0.0.77 192.168.1.20 TCP A 55004 80
1773426904.835785 10.0.0.77 192.168.1.20 TCP A 25419 80
1773426904.836896 10.0.0.77 192.168.1.20 TCP A 39187 80
1773426904.838007 10.0.0.77 192.168.1.20 TCP A 61148 80
1773426904.839118 10.0.0.77 192.168.1.20 TCP A 2452 80
1773426904.840230 10.0.0.77 192.168.1.20 TCP A 13983 80
1773426904.841341 10.0.0.77 192.168.1.20 TCP A 54062 80
1773426904.842452 10.0.0.77 192.168.1.20 TCP A 7051 80
1773426904.843563 10.0.0.77 192.168.1.20 TCP A 9053 80
1773426904.844674 10.0.0.77 192.168.1.20 TCP A 62777 80
1773426904.845785 10.0.0.77 192.168.1.20 TCP A 4342 80
1773426904.846896 10.0.0.77 192.168.1.20 TCP A 61587 80
1773426904.848007 10.0.0.77 192.168.1.20 TCP A 54873 80
1773426904.849118 10.0.0.77 192.168.1.20 TCP A 33538 80
1773426904.850229 10.0.0.77 192.168.1.20 TCP A 26106 80
1773426904.851340 10.0.0.77 192.168.1.20 TCP A 12349 80
1773426904.852451 10.0.0.77 192.168.1.20 TCP A 15095 80
1773426904.853562 10.0.0.77 192.168.1.20 TCP A 19045 80
1773426904.854673 10.0.0.77 192.168.1.20 TCP A 30253 80
1773426904.855784 10.0.0.77 192.168.1.20 TCP A 3294 80
1773426904.856895 10.0.0.77 192.168.1.20 TCP A 43444 80
1773426904.858006 10.0.0.77 192.168.1.20 TCP A 33719 80
1773426904.859117 10.0.0.77 192.168.1.20 TCP A 58877 80
1773426904.860228 10.0.0.77 192.168.1.20 TCP A 5020 80
1773426904.861339 10.0.0.77 192.168.1.20 TCP A 19359 80
1773426904.862450 10.0.0.77 192.168.1.20 TCP A 10017 80
1773426904.863561 10.0.0.77 192.168.1.20 TCP A 14095 80
1773426904.864672 10.0.0.77 192.168.1.20 TCP A 42361 80
1773426904.865783 10.0.0.77 192.168.1.20 TCP A 26091 80
1773426904.866894 10.0.0.77 192.168.1.20 TCP A 32460 80
1773426904.868005 10.0.0.77 192.168.1.20 TCP A 23570 80
1773426904.869116 10.0.0.77 192.168.1.20 TCP A 26476 80
1773426904.870227 10.0.0.77 192.168.1.20 TCP A 12808 80
1773426904.871338 10.0.0.77 192.168.1.20 TCP A 21921 80
1773426904.872449 10.0.0.77 192.168.1.20 TCP A 2944 80
1773426904.873560 10.0.0.77 192.168.1.20 TCP A 4863 80
1773426904.874671 10.0.0.77 192.168.1.20 TCP A 35720 80
1773426904.875782 10.0.0.77 192.168.1.20 TCP A 51279 80
1773426904.876894 10.0.0.77 192.168.1.20 TCP A 64854 80
1773426904.878005 10.0.0.77 192.168.1.20 TCP A 7586 80
1773426904.879116 10.0.0.77 192.168.1.20 TCP A 44072 80
1773426904.880227 10.0.0.77 192.168.1.20 TCP A 18491 80
1773426904.881338 10.0.0.77 192.168.1.20 TCP A 51096 80
1773426904.882449 10.0.0.77 192.168.1.20 TCP A 38752 80
1773426904.883560 10.0.0.77 192.168.1.20 TCP A 24276 80
1773426904.884671 10.0.0.77 192.168.1.20 TCP A 12564 80
1773426904.885782 10.0.0.77 192.168.1.20 TCP A 39855 80
1773426904.886893 10.0.0.77 192.168.1.20 TCP A 53859 80
1773426904.888004 10.0.0.77 192.168.1.20 TCP A 60922 80
1773426904.889115 10.0.0.77 192.168.1.20 TCP A 47125 80
1773426904.890226 10.0.0.77 192.168.1.20 TCP A 63123 80
1773426904.891337 10.0.0.77 192.168.1.20 TCP A 37927 80
1773426904.892448 10.0.0.77 192.168.1.20 TCP A 55857 80
1773426904.893559 10.0.0.77 192.168.1.20 TCP A 36552 80
1773426904.894670 10.0.0.77 192.168.1.20 TCP A 12529 80
1773426904.895781 10.0.0.77 192.168.1.20 TCP A 3511 80
1773426904.896892 10.0.0.77 192.168.1.20 TCP A 4705 80
1773426904.898003 10.0.0.77 192.168.1.20 TCP A 40454 80
1773426904.899114 10.0.0.77 192.168.1.20 TCP A 2330 80
1773426904.900225 10.0.0.77 192.168.1.20 TCP A 1068 80
1773426904.901336 10.0.0.77 192.168.1.20 TCP A 61179 80
1773426904.902447 10.0.0.77 192.168.1.20 TCP A 53875 80
1773426904.903558 10.0.0.77 192.168.1.20 TCP A 23355 80
1773426904.904669 10.0.0.77 192.168.1.20 TCP A 61237 80
1773426904.905780 10.0.0.77 192.168.1.20 TCP A 4927 80
1773426904.906891 10.0.0.77 192.168.1.20 TCP A 10704 80
1773426904.908002 10.0.0.77 192.168.1.20 TCP A 51772 80
1773426904.909113 10.0.0.77 192.168.1.20 TCP A 56498 80
1773426904.910224 10.0.0.77 192.168.1.20 TCP A 63975 80
1773426904.911335 10.0.0.77 192.168.1.20 TCP A 25507 80
1773426904.912446 10.0.0.77 192.168.1.20 TCP A 39429 80
1773426904.913558 10.0.0.77 192.168.1.20 TCP A 23080 80
1773426904.914669 10.0.0.77 192.168.1.20 TCP A 22166 80
1773426904.915780 10.0.0.77 192.168.1.20 TCP A 64978 80
1773426904.916891 10.0.0.77 192.168.1.20 TCP A 49019 80
1773426904.918002 10.0.0.77 192.168.1.20 TCP A 52918 80
1773426904.919113 10.0.0.77 192.168.1.20 TCP A 43568 80
1773426904.920224 10.0.0.77 192.168.1.20 TCP A 12440 80
1773426904.921335 10.0.0.77 192.168.1.20 TCP A 15654 80
1773426904.922446 10.0.0.77 192.168.1.20 TCP A 25821 80
1773426904.923557 10.0.0.77 192.168.1.20 TCP A 49127 80
1773426904.924668 10.0.0.77 192.168.1.20 TCP A 9369 80
1773426904.925779 10.0.0.77 192.168.1.20 TCP A 48788 80
1773426904.926890 10.0.0.77 192.168.1.20 TCP A 63203 80
1773426904.928001 10.0.0.77 192.168.1.20 TCP A 56779 80
1773426904.929112 10.0.0.77 192.168.1.20 TCP A 12956 80
1773426904.930223 10.0.0.77 192.168.1.20 TCP A 61385 80
1773426904.931334 10.0.0.77 192.168.1.20 TCP A 42943 80
1773426904.932445 10.0.0.77 192.168.1.20 TCP A 62410 80
1773426904.933556 10.0.0.77 192.168.1.20 TCP A 10241 80
1773426904.934667 10.0.0.77 192.168.1.20 TCP A 49870 80
1773426904.935778 10.0.0.77 192.168.1.20 TCP A 16621 80
1773426904.936889 10.0.0.77 192.168.1.20 TCP A 65405 80
1773426904.938000 10.0.0.77 192.168.1.20 TCP A 12026 80
1773426904.939111 10.0.0.77 192.168.1.20 TCP A 54872 80
1773426904.940222 10.0.0.77 192.168.1.20 TCP A 30294 80
1773426904.941333 10.0.0.77 192.168.1.20 TCP A 18404 80
1773426904.942444 10.0.0.77 192.168.1.20 TCP A 17377 80
1773426904.943555 10.0.0.77 192.168.1.20 TCP A 23993 80
1773426904.944666 10.0.0.77 192.168.1.20 TCP A 52602 80
1773426904.945777 10.0.0.77 192.168.1.20 TCP A 48237 80
1773426904.946888 10.0.0.77 192.168.1.20 TCP A 4179 80
1773426904.947999 10.0.0.77 192.168.1.20 TCP A 29743 80
1773426904.949111 10.0.0.77 192.168.1.20 TCP A 64535 80
1773426904.950222 10.0.0.77 192.168.1.20 TCP A 58993 80
1773426904.951333 10.0.0.77 192.168.1.20 TCP A 33338 80
1773426904.952444 10.0.0.77 192.168.1.20 TCP A 24042 80
1773426904.953555 10.0.0.77 192.168.1.20 TCP A 7671 80
1773426904.954666 10.0.0.77 192.168.1.20 TCP A 52714 80
1773426904.955777 10.0.0.77 192.168.1.20 TCP A 11683 80
1773426904.956888 10.0.0.77 192.168.1.20 TCP A 5854 80
1773426904.957999 10.0.0.77 192.168.1.20 TCP A 20351 80
1773426904.959110 10.0.0.77 192.168.1.20 TCP A 21911 80
1773426904.960221 10.0.0.77 192.168.1.20 TCP A 63392 80
1773426904.961332 10.0.0.77 192.168.1.20 TCP A 5886 80
1773426904.962443 10.0.0.77 192.168.1.20 TCP A 12172 80
1773426904.963554 10.0.0.77 192.168.1.20 TCP A 11569 80
1773426904.964665 10.0.0.77 192.168.1.20 TCP A 36875 80
1773426904.965776 10.0.0.77 192.168.1.20 TCP A 23171 80
1773426904.966887 10.0.0.77 192.168.1.20 TCP A 47194 80
1773426904.967998 10.0.0.77 192.168.1.20 TCP A 29291 80
1773426904.969109 10.0.0.77 192.168.1.20 TCP A 40825 80
1773426904.970220 10.0.0.77 192.168.1.20 TCP A 11319 80
1773426904.971331 10.0.0.77 192.168.1.20 TCP A 7660 80
1773426904.972442 10.0.0.77 192.168.1.20 TCP A 14494 80
1773426904.973553 10.0.0.77 192.168.1.20 TCP A 27846 80
1773426904.974664 10.0.0.77 192.168.1.20 TCP A 44316 80
1773426904.975775 10.0.0.77 192.168.1.20 TCP A 20514 80
1773426904.976886 10.0.0.77 192.168.1.20 TCP A 7309 80
1773426904.977997 10.0.0.77 192.168.1.20 TCP A 26773 80
1773426904.979108 10.0.0.77 192.168.1.20 TCP A 11089 80
1773426904.980219 10.0.0.77 192.168.1.20 TCP A 24671 80
1773426904.981330 10.0.0.77 192.168.1.20 TCP A 29047 80
1773426904.982441 10.0.0.77 192.168.1.20 TCP A 20327 80
1773426904.983552 10.0.0.77 192.168.1.20 TCP A 14109 80
1773426904.984663 10.0.0.77 192.168.1.20 TCP A 2710 80
1773426904.985775 10.0.0.77 192.168.1.20 TCP A 12219 80
1773426904.986886 10.0.0.77 192.168.1.20 TCP A 65056 80
1773426904.987997 10.0.0.77 192.168.1.20 TCP A 32059 80
1773426904.989108 10.0.0.77 192.168.1.20 TCP A 21232 80
1773426904.990219 10.0.0.77 192.168.1.20 TCP A 31887 80
1773426904.991330 10.0.0.77 192.168.1.20 TCP A 59670 80
1773426904.992441 10.0.0.77 192.168.1.20 TCP A 6996 80
1773426904.993552 10.0.0.77 192.168.1.20 TCP A 13140 80
1773426904.994663 10.0.0.77 192.168.1.20 TCP A 59055 80
1773426904.995774 10.0.0.77 192.168.1.20 TCP A 25233 80
1773426904.996885 10.0.0.77 192.168.1.20 TCP A 30238 80
1773426904.997996 10.0.0.77 192.168.1.20 TCP A 18279 80
1773426904.999107 10.0.0.77 192.168.1.20 TCP A 31502 80
1773426905.000218 10.0.0.77 192.168.1.20 TCP A 15851 80
1773426905.001329 10.0.0.77 192.168.1.20 TCP A 38002 80
1773426905.002440 10.0.0.77 192.168.1.20 TCP A 10928 80
1773426905.003551 10.0.0.77 192.168.1.20 TCP A 6640 80
1773426905.004662 10.0.0.77 192.168.1.20 TCP A 53988 80
1773426905.005773 10.0.0.77 192.168.1.20 TCP A 64640 80
1773426905.006884 10.0.0.77 192.168.1.20 TCP A 37304 80
1773426905.007995 10.0.0.77 192.168.1.20 TCP A 56126 80
1773426905.009106 10.0.0.77 192.168.1.20 TCP A 54659 80
1773426905.010217 10.0.0.77 192.168.1.20 TCP A 64307 80
1773426905.011328 10.0.0.77 192.168.1.20 TCP A 38557 80
1773426905.012439 10.0.0.77 192.168.1.20 TCP A 32236 80
1773426905.013550 10.0.0.77 192.168.1.20 TCP A 6198 80
1773426905.014661 10.0.0.77 192.168.1.20 TCP A 60188 80
1773426905.015772 10.0.0.77 192.168.1.20 TCP A 33929 80
1773426905.016883 10.0.0.77 192.168.1.20 TCP A 8906 80
1773426905.017994 10.0.0.77 192.168.1.20 TCP A 12353 80
1773426905.019105 10.0.0.77 192.168.1.20 TCP A 64735 80
1773426905.020216 10.0.0.77 192.168.1.20 TCP A 54007 80
1773426905.021327 10.0.0.77 192.168.1.20 TCP A 9293 80
1773426905.022439 10.0.0.77 192.168.1.20 TCP A 28770 80
1773426905.023550 10.0.0.77 192.168.1.20 TCP A 45793 80
1773426905.024661 10.0.0.77 192.168.1.20 TCP A 14256 80
1773426905.025772 10.0.0.77 192.168.1.20 TCP A 55688 80
1773426905.026883 10.0.0.77 192.168.1.20 TCP A 21979 80
1773426905.027994 10.0.0.77 192.168.1.20 TCP A 6727 80
1773426905.029105 10.0.0.77 192.168.1.20 TCP A 37485 80
1773426905.030216 10.0.0.77 192.168.1.20 TCP A 37203 80
1773426905.031327 10.0.0.77 192.168.1.20 TCP A 57163 80
1773426905.032438 10.0.0.77 192.168.1.20 TCP A 35082 80
1773426905.033549 10.0.0.77 192.168.1.20 TCP A 61131 80
1773426905.034660 10.0.0.77 192.168.1.20 TCP A 52571 80
1773426905.035771 10.0.0.77 192.168.1.20 TCP A 8398 80
1773426905.036882 10.0.0.77 192.168.1.20 TCP A 10830 80
1773426905.037993 10.0.0.77 192.168.1.20 TCP A 38156 80
1773426905.039104 10.0.0.77 192.168.1.20 TCP A 61640 80
1773426905.040215 10.0.0.77 192.168.1.20 TCP A 37900 80
1773426905.041326 10.0.0.77 192.168.1.20 TCP A 52518 80
1773426905.042437 10.0.0.77 192.168.1.20 TCP A 57874 80
1773426905.043548 10.0.0.77 192.168.1.20 TCP A 58557 80
1773426905.044659 10.0.0.77 192.168.1.20 TCP A 18334 80
1773426905.045770 10.0.0.77 192.168.1.20 TCP A 43936 80
1773426905.046881 10.0.0.77 192.168.1.20 TCP A 38512 80
1773426905.047992 10.0.0.77 192.168.1.20 TCP A 3479 80
1773426905.049103 10.0.0.77 192.168.1.20 TCP A 19073 80
1773426905.050214 10.0.0.77 192.168.1.20 TCP A 10451 80
1773426905.051325 10.0.0.77 192.168.1.20 TCP A 3565 80
1773426905.052436 10.0.0.77 192.168.1.20 TCP A 59323 80
1773426905.053547 10.0.0.77 192.168.1.20 TCP A 46277 80
1773426905.054658 10.0.0.77 192.168.1.20 TCP A 4254 80
1773426905.055769 10.0.0.77 192.168.1.20 TCP A 61371 80
1773426905.056880 10.0.0.77 192.168.1.20 TCP A 59811 80
1773426905.057992 10.0.0.77 192.168.1.20 TCP A 2349 80
1773426905.059103 10.0.0.77 192.168.1.20 TCP A 54592 80
1773426905.060214 10.0.0.77 192.168.1.20 TCP A 21402 80
1773426905.061325 10.0.0.77 192.168.1.20 TCP A 56260 80
1773426905.062436 10.0.0.77 192.168.1.20 TCP A 57269 80
1773426905.063547 10.0.0.77 192.168.1.20 TCP A 64757 80
1773426905.064658 10.0.0.77 192.168.1.20 TCP A 9831 80
1773426905.065769 10.0.0.77 192.168.1.20 TCP A 64870 80
1773426905.066880 10.0.0.77 192.168.1.20 TCP A 51750 80
1773426905.067991 10.0.0.77 192.168.1.20 TCP A 18680 80
1773426905.069102 10.0.0.77 192.168.1.20 TCP A 40671 80
1773426905.070213 10.0.0.77 192.168.1.20 TCP A 13340 80
1773426905.071324 10.0.0.77 192.168.1.20 TCP A 14877 80
1773426905.072435 10.0.0.77 192.168.1.20 TCP A 49582 80
1773426905.073546 10.0.0.77 192.168.1.20 TCP A 50798 80
1773426905.074657 10.0.0.77 192.168.1.20 TCP A 54830 80
1773426905.075768 10.0.0.77 192.168.1.20 TCP A 34792 80
1773426905.076879 10.0.0.77 192.168.1.20 TCP A 5324 80
1773426905.077990 10.0.0.77 192.168.1.20 TCP A 47526 80
1773426905.079101 10.0.0.77 192.168.1.20 TCP A 9913 80
1773426905.080212 10.0.0.77 192.168.1.20 TCP A 12410 80
1773426905.081323 10.0.0.77 192.168.1.20 TCP A 58379 80
1773426905.082434 10.0.0.77 192.168.1.20 TCP A 55876 80
1773426905.083545 10.0.0.77 192.168.1.20 TCP A 17374 80
1773426905.084656 10.0.0.77 192.168.1.20 TCP A 30937 80
1773426905.085767 10.0.0.77 192.168.1.20 TCP A 61188 80
1773426905.086878 10.0.0.77 192.168.1.20 TCP A 47202 80
1773426905.087989 10.0.0.77 192.168.1.20 TCP A 18979 80
1773426905.089100 10.0.0.77 192.168.1.20 TCP A 54993 80
1773426905.090211 10.0.0.77 192.168.1.20 TCP A 34127 80
1773426905.091322 10.0.0.77 192.168.1.20 TCP A 42666 80
1773426905.092433 10.0.0.77 192.168.1.20 TCP A 45665 80
1773426905.093544 10.0.0.77 192.168.1.20 TCP A 16879 80
1773426905.094656 10.0.0.77 192.168.1.20 TCP A 33057 80
1773426905.095767 10.0.0.77 192.168.1.20 TCP A 12662 80
1773426905.096878 10.0.0.77 192.168.1.20 TCP A 39485 80
1773426905.097989 10.0.0.77 192.168.1.20 TCP A 23584 80
1773426905.099100 10.0.0.77 192.168.1.20 TCP A 55920 80
1773426905.100211 10.0.0.77 192.168.1.20 TCP A 50107 80
1773426905.101322 10.0.0.77 192.168.1.20 TCP A 19706 80
1773426905.102433 10.0.0.77 192.168.1.20 TCP A 26357 80
1773426905.103544 10.0.0.77 192.168.1.20 TCP A 11700 80
1773426905.104655 10.0.0.77 192.168.1.20 TCP A 57195 80
1773426905.105766 10.0.0.77 192.168.1.20 TCP A 43450 80
1773426905.106877 10.0.0.77 192.168.1.20 TCP A 45437 80
1773426905.107988 10.0.0.77 192.168.1.20 TCP A 18658 80
1773426905.109099 10.0.0.77 192.168.1.20 TCP A 34662 80
1773426905.110210 10.0.0.77 192.168.1.20 TCP A 57688 80
1773426905.111321 10.0.0.77 192.168.1.20 TCP A 32094 80
1773426905.112432 10.0.0.77 192.168.1.20 TCP A 43450 80
1773426905.113543 10.0.0.77 192.168.1.20 TCP A 40420 80
1773426905.114654 10.0.0.77 192.168.1.20 TCP A 15688 80
1773426905.115765 10.0.0.77 192.168.1.20 TCP A 40892 80
1773426905.116876 10.0.0.77 192.168.1.20 TCP A 47734 80
1773426905.117987 10.0.0.77 192.168.1.20 TCP A 28798 80
1773426905.119098 10.0.0.77 192.168.1.20 TCP A 56833 80
1773426905.120209 10.0.0.77 192.168.1.20 TCP A 31104 80
1773426905.121320 10.0.0.77 192.168.1.20 TCP A 15324 80
1773426905.122431 10.0.0.77 192.168.1.20 TCP A 20825 80
1773426905.123542 10.0.0.77 192.168.1.20 TCP A 39328 80
1773426905.124653 10.0.0.77 192.168.1.20 TCP A 1505 80
1773426905.125764 10.0.0.77 192.168.1.20 TCP A 37819 80
1773426905.126875 10.0.0.77 192.168.1.20 TCP A 20584 80
1773426905.127986 10.0.0.77 192.168.1.20 TCP A 32595 80
1773426905.129097 10.0.0.77 192.168.1.20 TCP A 23062 80
1773426905.130208 10.0.0.77 192.168.1.20 TCP A 43006 80
1773426905.131320 10.0.0.77 192.168.1.20 TCP A 57482 80
1773426905.132431 10.0.0.77 192.168.1.20 TCP A 18138 80
1773426905.133542 10.0.0.77 192.168.1.20 TCP A 13368 80
1773426905.134653 10.0.0.77 192.168.1.20 TCP A 34925 80
1773426905.135764 10.0.0.77 192.168.1.20 TCP A 59985 80
1773426905.136875 10.0.0.77 192.168.1.20 TCP A 53808 80
1773426905.137986 10.0.0.77 192.168.1.20 TCP A 44312 80
1773426905.139097 10.0.0.77 192.168.1.20 TCP A 45638 80
1773426905.140208 10.0.0.77 192.168.1.20 TCP A 48294 80
1773426905.141319 10.0.0.77 192.168.1.20 TCP A 43976 80
1773426905.142430 10.0.0.77 192.168.1.20 TCP A 20396 80
1773426905.143541 10.0.0.77 192.168.1.20 TCP A 60459 80
1773426905.144652 10.0.0.77 192.168.1.20 TCP A 27539 80
1773426905.145763 10.0.0.77 192.168.1.20 TCP A 49306 80
1773426905.146874 10.0.0.77 192.168.1.20 TCP A 39233 80
1773426905.147985 10.0.0.77 192.168.1.20 TCP A 23513 80
1773426905.149096 10.0.0.77 192.168.1.20 TCP A 46002 80
1773426905.150207 10.0.0.77 192.168.1.20 TCP A 60434 80
1773426905.151318 10.0.0.77 192.168.1.20 TCP A 34271 80
1773426905.152429 10.0.0.77 192.168.1.20 TCP A 56429 80
1773426905.153540 10.0.0.77 192.168.1.20 TCP A 56116 80
1773426905.154651 10.0.0.77 192.168.1.20 TCP A 20277 80
1773426905.155762 10.0.0.77 192.168.1.20 TCP A 31877 80
1773426905.156873 10.0.0.77 192.168.1.20 TCP A 49580 80
1773426905.157984 10.0.0.77 192.168.1.20 TCP A 48549 80
1773426905.159095 10.0.0.77 192.168.1.20 TCP A 63081 80
1773426905.160206 10.0.0.77 192.168.1.20 TCP A 43913 80
1773426905.161317 10.0.0.77 192.168.1.20 TCP A 15589 80
1773426905.162428 10.0.0.77 192.168.1.20 TCP A 15660 80
1773426905.163539 10.0.0.77 192.168.1.20 TCP A 28580 80
1773426905.164650 10.0.0.77 192.168.1.20 TCP A 25382 80
1773426905.165761 10.0.0.77 192.168.1.20 TCP A 39399 80
1773426905.166873 10.0.0.77 192.168.1.20 TCP A 31417 80
1773426905.167984 10.0.0.77 192.168.1.20 TCP A 31861 80
1773426905.169095 10.0.0.77 192.168.1.20 TCP A 57803 80
1773426905.170206 10.0.0.77 192.168.1.20 TCP A 31971 80
1773426905.171317 10.0.0.77 192.168.1.20 TCP A 33823 80
1773426905.172428 10.0.0.77 192.168.1.20 TCP A 57876 80
1773426905.173539 10.0.0.77 192.168.1.20 TCP A 35747 80
1773426905.174650 10.0.0.77 192.168.1.20 TCP A 28097 80
1773426905.175761 10.0.0.77 192.168.1.20 TCP A 58095 80
1773426905.176872 10.0.0.77 192.168.1.20 TCP A 10026 80
1773426905.177983 10.0.0.77 192.168.1.20 TCP A 23481 80
1773426905.179094 10.0.0.77 192.168.1.20 TCP A 38340 80
1773426905.180205 10.0.0.77 192.168.1.20 TCP A 10410 80
1773426905.181316 10.0.0.77 192.168.1.20 TCP A 57541 80
1773426905.182427 10.0.0.77 192.168.1.20 TCP A 52072 80
1773426905.183538 10.0.0.77 192.168.1.20 TCP A 32978 80
1773426905.184649 10.0.0.77 192.168.1.20 TCP A 42379 80
1773426905.185760 10.0.0.77 192.168.1.20 TCP A 21563 80
1773426905.186871 10.0.0.77 192.168.1.20 TCP A 1332 80
1773426905.187982 10.0.0.77 192.168.1.20 TCP A 18949 80
1773426905.189093 10.0.0.77 192.168.1.20 TCP A 50909 80
1773426905.190204 10.0.0.77 192.168.1.20 TCP A 38791 80
1773426905.191315 10.0.0.77 192.168.1.20 TCP A 33108 80
1773426905.192426 10.0.0.77 192.168.1.20 TCP A 9504 80
1773426905.193537 10.0.0.77 192.168.1.20 TCP A 42540 80
1773426905.194648 10.0.0.77 192.168.1.20 TCP A 27460 80
1773426905.195759 10.0.0.77 192.168.1.20 TCP A 64287 80
1773426905.196870 10.0.0.77 192.168.1.20 TCP A 26145 80
1773426905.197981 10.0.0.77 192.168.1.20 TCP A 3496 80
1773426905.199092 10.0.0.77 192.168.1.20 TCP A 48908 80
1773426905.200203 10.0.0.77 192.168.1.20 TCP A 63287 80
1773426905.201314 10.0.0.77 192.168.1.20 TCP A 59482 80
1773426905.202425 10.0.0.77 192.168.1.20 TCP A 50624 80
1773426905.203537 10.0.0.77 192.168.1.20 TCP A 2198 80
1773426905.204648 10.0.0.77 192.168.1.20 TCP A 42094 80
1773426905.205759 10.0.0.77 192.168.1.20 TCP A 15852 80
1773426905.206870 10.0.0.77 192.168.1.20 TCP A 21477 80
1773426905.207981 10.0.0.77 192.168.1.20 TCP A 7755 80
1773426905.209092 10.0.0.77 192.168.1.20 TCP A 34010 80
1773426905.210203 10.0.0.77 192.168.1.20 TCP A 11969 80
1773426905.211314 10.0.0.77 192.168.1.20 TCP A 55015 80
1773426905.212425 10.0.0.77 192.168.1.20 TCP A 20566 80
1773426905.213536 10.0.0.77 192.168.1.20 TCP A 30903 80
1773426905.214647 10.0.0.77 192.168.1.20 TCP A 29444 80
1773426905.215758 10.0.0.77 192.168.1.20 TCP A 23485 80
